RowID,Year,Quarter,Origin City,Destination City,Origin Airport,Destination Airport,Distance,Passengers,Fare
746,2023,1,Chicago IL,Greenville/Spartanburg SC,ORD,GSP,577,206,220.77
747,2023,1,Chicago IL,Las Vegas NV,MDW,LAS,1521,1044,199.57
748,2023,1,Chicago IL,Las Vegas NV,ORD,LAS,1521,2606,235.41
749,2023,1,Chicago IL,San Francisco CA ,MDW,OAK,1855,186,241.13
750,2023,1,Chicago IL,San Francisco CA ,MDW,SFO,1855,46,199.83
751,2023,1,Chicago IL,San Francisco CA ,MDW,SJC,1855,125,266.17
752,2023,1,Chicago IL,San Francisco CA ,ORD,OAK,1855,47,201.04
753,2023,1,Chicago IL,San Francisco CA ,ORD,SFO,1855,2095,317.47
754,2023,1,Chicago IL,San Francisco CA ,ORD,SJC,1855,74,296.7
755,2023,1,Chicago IL,Miami FL ,MDW,FLL,1197,887,190.16
756,2023,1,Chicago IL,Miami FL ,MDW,MIA,1197,614,191.27
757,2023,1,Chicago IL,Miami FL ,ORD,FLL,1197,2060,224.48
758,2023,1,Chicago IL,Miami FL ,ORD,MIA,1197,1979,274.48
759,2023,1,Chicago IL,Los Angeles CA ,MDW,BUR,1750,26,301.06
760,2023,1,Chicago IL,Los Angeles CA ,MDW,LAX,1750,438,240.3
761,2023,1,Chicago IL,Los Angeles CA ,MDW,LGB,1750,101,209.43
762,2023,1,Chicago IL,Los Angeles CA ,MDW,ONT,1750,129,250.42
763,2023,1,Chicago IL,Los Angeles CA ,MDW,SNA,1750,43,234.79
764,2023,1,Chicago IL,Los Angeles CA ,ORD,BUR,1750,28,295.91
765,2023,1,Chicago IL,Los Angeles CA ,ORD,LAX,1750,3524,241.94
766,2023,1,Chicago IL,Los Angeles CA ,ORD,LGB,1750,11,245.7
767,2023,1,Chicago IL,Los Angeles CA ,ORD,ONT,1750,63,345.44
768,2023,1,Chicago IL,Los Angeles CA ,ORD,SNA,1750,974,295.17
769,2023,1,Chicago IL,Louisville KY,MDW,SDF,286,88,170.96
770,2023,1,Chicago IL,Louisville KY,ORD,SDF,286,194,204.16
771,2023,1,Chicago IL,Cincinnati OH,MDW,CVG,264,103,158.84
772,2023,1,Chicago IL,Cincinnati OH,ORD,CVG,264,325,196.19
773,2023,1,Chicago IL,Sacramento CA,MDW,SMF,1790,102,291.87
774,2023,1,Chicago IL,Sacramento CA,ORD,SMF,1790,311,316.35
775,2023,1,Chicago IL,Tampa FL ,MDW,TPA,1012,1083,169.22
776,2023,1,Chicago IL,Tampa FL ,ORD,TPA,1012,1889,212.01
777,2023,1,Chicago IL,Kansas City MO,MDW,MCI,405,417,183.3
778,2023,1,Chicago IL,Kansas City MO,ORD,MCI,405,435,216.98
779,2023,1,Chicago IL,San Antonio TX,MDW,SAT,1041,218,235.57
780,2023,1,Chicago IL,San Antonio TX,ORD,SAT,1041,482,272.56
781,2023,1,Chicago IL,Memphis TN,MDW,MEM,491,130,176.36
782,2023,1,Chicago IL,Memphis TN,ORD,MEM,491,285,213.23
783,2023,1,Chicago IL,Omaha NE,MDW,OMA,423,166,173.49
784,2023,1,Chicago IL,Omaha NE,ORD,OMA,423,235,200.79
785,2023,1,Chicago IL,New Orleans LA,MDW,MSY,837,360,204.36
786,2023,1,Chicago IL,New Orleans LA,ORD,MSY,837,797,215.05
787,2023,1,Chicago IL,San Diego CA,MDW,SAN,1728,355,246.03
788,2023,1,Chicago IL,San Diego CA,ORD,SAN,1728,1108,304.15
789,2023,1,Chicago IL,Norfolk VA ,MDW,ORF,717,79,179.17
790,2023,1,Chicago IL,Norfolk VA ,ORD,ORF,717,201,208.95
791,2023,1,Chicago IL,Norfolk VA ,ORD,PHF,717,3,323.89
792,2023,1,Chicago IL,Pensacola FL,MDW,PNS,794,46,228.92
793,2023,1,Chicago IL,Pensacola FL,ORD,PNS,794,175,275
794,2023,1,Chicago IL,Oklahoma City OK,MDW,OKC,693,74,190.86
795,2023,1,Chicago IL,Oklahoma City OK,ORD,OKC,693,167,235.09
796,2023,1,Chicago IL,West Palm Beach/Palm Beach FL,MDW,PBI,1144,27,266.39
797,2023,1,Chicago IL,West Palm Beach/Palm Beach FL,ORD,PBI,1144,542,328.98
798,2023,1,Chicago IL,Portland OR,MDW,PDX,1751,75,248.88
799,2023,1,Chicago IL,Portland OR,ORD,PDX,1751,499,291.21
800,2023,1,Chicago IL,Philadelphia PA,MDW,PHL,678,388,144.31
801,2023,1,Chicago IL,Philadelphia PA,ORD,PHL,678,1194,207.22
802,2023,1,Chicago IL,Palm Springs CA,MDW,PSP,1657,28,233.4
803,2023,1,Chicago IL,Palm Springs CA,ORD,PSP,1657,434,354.84
804,2023,1,Chicago IL,Raleigh/Durham NC,MDW,RDU,646,255,176.08
805,2023,1,Chicago IL,Raleigh/Durham NC,ORD,RDU,646,634,217.96
806,2023,1,Chicago IL,Richmond VA,MDW,RIC,642,73,169.99
807,2023,1,Chicago IL,Richmond VA,ORD,RIC,642,242,227.33
808,2023,1,Chicago IL,Salt Lake City UT,MDW,SLC,1259,150,281.9
809,2023,1,Chicago IL,Salt Lake City UT,ORD,SLC,1259,843,343.9
810,2023,1,Chicago IL,Savannah GA,MDW,SAV,773,103,214.29
811,2023,1,Chicago IL,Savannah GA,ORD,SAV,773,253,277.31
812,2023,1,Chicago IL,Sarasota/Bradenton FL,MDW,SRQ,1050,268,221.37
813,2023,1,Chicago IL,Sarasota/Bradenton FL,ORD,SRQ,1050,398,281.76
814,2023,1,Chicago IL,Knoxville TN,MDW,TYS,475,3,253.38
815,2023,1,Chicago IL,Knoxville TN,ORD,TYS,475,192,239.45
816,2023,1,Charleston SC,Dallas/Fort Worth TX,CHS,DAL,987,57,236.39
817,2023,1,Charleston SC,Dallas/Fort Worth TX,CHS,DFW,987,235,306.17
818,2023,1,Charleston SC,Washington DC ,CHS,BWI,472,299,175.71
819,2023,1,Charleston SC,Washington DC ,CHS,DCA,472,366,216.92
820,2023,1,Charleston SC,Washington DC ,CHS,IAD,472,160,207.58
821,2023,1,Charleston SC,Chicago IL,CHS,MDW,760,128,185.47
822,2023,1,Charleston SC,Chicago IL,CHS,ORD,760,302,250.31
823,2023,1,Charleston SC,Houston TX,CHS,HOU,928,38,266.75
824,2023,1,Charleston SC,Houston TX,CHS,IAH,928,163,295.24
825,2023,1,Charleston SC,New York City NY ,CHS,EWR,666,493,180.81
826,2023,1,Charleston SC,New York City NY ,CHS,HPN,666,45,118.13
827,2023,1,Charleston SC,New York City NY ,CHS,ISP,666,27,119.92
828,2023,1,Charleston SC,New York City NY ,CHS,JFK,666,349,159.75
829,2023,1,Charleston SC,New York City NY ,CHS,LGA,666,580,172.71
830,2023,1,Charleston SC,Miami FL ,CHS,FLL,489,270,158.01
831,2023,1,Charleston SC,Miami FL ,CHS,MIA,489,165,233.85
832,2023,1,Charleston SC,Los Angeles CA ,CHS,BUR,2206,9,293.88
833,2023,1,Charleston SC,Los Angeles CA ,CHS,LAX,2206,254,277.8
834,2023,1,Charleston SC,Los Angeles CA ,CHS,LGB,2206,3,182.61
835,2023,1,Charleston SC,Los Angeles CA ,CHS,ONT,2206,30,295.55
836,2023,1,Charleston SC,Los Angeles CA ,CHS,SNA,2206,46,315.8
837,2023,1,Cedar Rapids/Iowa City IA,Phoenix AZ,CID,AZA,1252,246,147.43
838,2023,1,Cedar Rapids/Iowa City IA,Phoenix AZ,CID,PHX,1252,157,268.17
839,2023,1,Charlotte NC,Dallas/Fort Worth TX,CLT,DAL,936,125,210.98
840,2023,1,Charlotte NC,Dallas/Fort Worth TX,CLT,DFW,936,952,296.85
841,2023,1,Charlotte NC,Phoenix AZ,CLT,PHX,1773,697,377.58
842,2023,1,Charlotte NC,Cleveland OH ,CLT,CAK,430,55,250.4
843,2023,1,Charlotte NC,Cleveland OH ,CLT,CLE,430,240,268.24
844,2023,1,Charlotte NC,Washington DC ,CLT,BWI,361,497,183.26
845,2023,1,Charlotte NC,Washington DC ,CLT,DCA,361,536,215.59
846,2023,1,Charlotte NC,Washington DC ,CLT,IAD,361,252,181.01
847,2023,1,Charlotte NC,Chicago IL,CLT,MDW,599,175,174.37
848,2023,1,Charlotte NC,Chicago IL,CLT,ORD,599,865,231.53
849,2023,1,Charlotte NC,Houston TX,CLT,HOU,920,59,204
850,2023,1,Charlotte NC,Houston TX,CLT,IAH,920,688,227.28
851,2023,1,Charlotte NC,New York City NY ,CLT,EWR,575,1179,174.73
852,2023,1,Charlotte NC,New York City NY ,CLT,HPN,575,91,292.19
853,2023,1,Charlotte NC,New York City NY ,CLT,ISP,575,21,198.79
854,2023,1,Charlotte NC,New York City NY ,CLT,JFK,575,319,218.56
855,2023,1,Charlotte NC,New York City NY ,CLT,LGA,575,1531,172.01
856,2023,1,Charlotte NC,New York City NY ,CLT,SWF,575,0,101
857,2023,1,Charlotte NC,San Francisco CA ,CLT,OAK,2296,22,260.06
858,2023,1,Charlotte NC,San Francisco CA ,CLT,SFO,2296,403,418.39
859,2023,1,Charlotte NC,San Francisco CA ,CLT,SJC,2296,45,351.73
860,2023,1,Charlotte NC,Miami FL ,CLT,FLL,650,871,197.95
861,2023,1,Charlotte NC,Miami FL ,CLT,MIA,650,600,269.26
862,2023,1,Charlotte NC,Los Angeles CA ,CLT,BUR,2125,16,350.11
863,2023,1,Charlotte NC,Los Angeles CA ,CLT,LAX,2125,722,406.07
864,2023,1,Charlotte NC,Los Angeles CA ,CLT,LGB,2125,9,340.52
865,2023,1,Charlotte NC,Los Angeles CA ,CLT,ONT,2125,93,375.76
866,2023,1,Charlotte NC,Los Angeles CA ,CLT,SNA,2125,121,366.6
867,2023,1,Charlotte NC,Tampa FL ,CLT,TPA,507,670,219.59
868,2023,1,Columbus OH,Dallas/Fort Worth TX,CMH,DAL,926,140,221.98
869,2023,1,Columbus OH,Dallas/Fort Worth TX,CMH,DFW,926,416,269.1
870,2023,1,Columbus OH,Denver CO,CMH,DEN,1154,429,251.58
871,2023,1,Columbus OH,Phoenix AZ,CMH,PHX,1670,492,317.89
872,2023,1,Columbus OH,Seattle WA,CMH,SEA,2016,215,227.01
873,2023,1,Columbus OH,Washington DC ,CMH,BWI,337,168,186.71
874,2023,1,Columbus OH,Washington DC ,CMH,DCA,337,347,177.88
875,2023,1,Columbus OH,Washington DC ,CMH,IAD,337,104,206.45
876,2023,1,Columbus OH,Houston TX,CMH,HOU,1000,151,225.67
877,2023,1,Columbus OH,Houston TX,CMH,IAH,1000,237,278.49
878,2023,1,Columbus OH,Orlando FL,CMH,MCO,802,1267,191.06
879,2023,1,Columbus OH,Minneapolis/St. Paul MN,CMH,MSP,626,232,302.03
880,2023,1,Columbus OH,New York City NY ,CMH,EWR,519,416,212.09
881,2023,1,Columbus OH,New York City NY ,CMH,HPN,519,9,241.41
882,2023,1,Columbus OH,New York City NY ,CMH,ISP,519,6,207.43
883,2023,1,Columbus OH,New York City NY ,CMH,JFK,519,204,222.68
884,2023,1,Columbus OH,New York City NY ,CMH,LGA,519,505,223.03
885,2023,1,Columbus OH,Fort Myers FL,CMH,RSW,930,530,231.53
886,2023,1,Columbus OH,Las Vegas NV,CMH,LAS,1771,572,261.27
887,2023,1,Columbus OH,San Francisco CA ,CMH,OAK,2120,33,256.84
888,2023,1,Columbus OH,San Francisco CA ,CMH,SFO,2120,241,315.31
889,2023,1,Columbus OH,San Francisco CA ,CMH,SJC,2120,40,282.94
890,2023,1,Columbus OH,Miami FL ,CMH,FLL,990,695,196.56
891,2023,1,Columbus OH,Miami FL ,CMH,MIA,990,274,288.33
892,2023,1,Columbus OH,Miami FL ,LCK,FLL,990,65,115.39
893,2023,1,Columbus OH,Los Angeles CA ,CMH,BUR,1995,29,313.42
894,2023,1,Columbus OH,Los Angeles CA ,CMH,LAX,1995,448,225.99
895,2023,1,Columbus OH,Los Angeles CA ,CMH,LGB,1995,15,281.33
896,2023,1,Columbus OH,Los Angeles CA ,CMH,ONT,1995,48,354.2
897,2023,1,Columbus OH,Los Angeles CA ,CMH,SNA,1995,83,349.54
898,2023,1,Columbus OH,Tampa FL ,CMH,TPA,829,571,225.22
899,2023,1,Columbus OH,Tampa FL ,LCK,PIE,829,86,118.97
900,2023,1,Columbus OH,Philadelphia PA,CMH,PHL,406,217,296.68
901,2023,1,Columbus OH,Sarasota/Bradenton FL,CMH,SRQ,869,195,234.23
902,2023,1,Columbus OH,Sarasota/Bradenton FL,LCK,SRQ,869,83,124.99
903,2023,1,St. Louis MO,Washington DC ,STL,BWI,738,273,218.94
904,2023,1,St. Louis MO,Washington DC ,STL,DCA,738,602,183.7
905,2023,1,St. Louis MO,Washington DC ,STL,IAD,738,103,239.16
906,2023,1,St. Louis MO,Tampa FL ,STL,TPA,869,569,205.82
907,2023,1,Myrtle Beach SC,Washington DC ,MYR,BWI,399,162,164.1
908,2023,1,Myrtle Beach SC,Washington DC ,MYR,DCA,399,56,216.08
909,2023,1,Myrtle Beach SC,Washington DC ,MYR,IAD,399,9,274.53
910,2023,1,Myrtle Beach SC,New York City NY ,MYR,EWR,601,242,152.75
911,2023,1,Myrtle Beach SC,New York City NY ,MYR,HPN,601,9,237.55
912,2023,1,Myrtle Beach SC,New York City NY ,MYR,ISP,601,26,207.13
913,2023,1,Myrtle Beach SC,New York City NY ,MYR,JFK,601,4,284.66
914,2023,1,Myrtle Beach SC,New York City NY ,MYR,LGA,601,280,149.97
915,2023,1,Myrtle Beach SC,New York City NY ,MYR,SWF,601,44,103.91
916,2023,1,Jacksonville FL,Phoenix AZ,JAX,PHX,1786,240,348.61
917,2023,1,Jacksonville FL,Washington DC ,JAX,BWI,663,419,205.31
918,2023,1,Jacksonville FL,Washington DC ,JAX,DCA,663,442,216.75
919,2023,1,Jacksonville FL,Washington DC ,JAX,IAD,663,272,209.75
920,2023,1,Jacksonville FL,New York City NY ,JAX,EWR,858,696,185.25
921,2023,1,Jacksonville FL,New York City NY ,JAX,HPN,858,44,156.35
922,2023,1,Jacksonville FL,New York City NY ,JAX,ISP,858,17,226.29
923,2023,1,Jacksonville FL,New York City NY ,JAX,JFK,858,591,168.5
924,2023,1,Jacksonville FL,New York City NY ,JAX,LGA,858,770,158.79
925,2023,1,Jacksonville FL,San Francisco CA ,JAX,OAK,2366,10,291.15
926,2023,1,Jacksonville FL,San Francisco CA ,JAX,SFO,2366,141,366.49
927,2023,1,Jacksonville FL,San Francisco CA ,JAX,SJC,2366,38,334.76
928,2023,1,Jacksonville FL,Miami FL ,JAX,FLL,335,254,122.26
929,2023,1,Jacksonville FL,Miami FL ,JAX,MIA,335,229,279.85
930,2023,1,Jacksonville FL,Los Angeles CA ,JAX,BUR,2153,9,326.13
931,2023,1,Jacksonville FL,Los Angeles CA ,JAX,LAX,2153,277,337.98
932,2023,1,Jacksonville FL,Los Angeles CA ,JAX,LGB,2153,6,262.26
933,2023,1,Jacksonville FL,Los Angeles CA ,JAX,ONT,2153,37,350.06
934,2023,1,Jacksonville FL,Los Angeles CA ,JAX,SNA,2153,90,318.28
935,2023,1,Dayton OH,Washington DC ,DAY,BWI,406,8,344.15
936,2023,1,Dayton OH,Washington DC ,DAY,DCA,406,190,252.68
937,2023,1,Dayton OH,Washington DC ,DAY,IAD,406,32,270.57
938,2023,1,Detroit MI,Phoenix AZ,DTW,PHX,1671,1606,273.76
939,2023,1,Detroit MI,Washington DC ,DTW,BWI,409,390,164.44
940,2023,1,Detroit MI,Washington DC ,DTW,DCA,409,623,197.91
941,2023,1,Detroit MI,Washington DC ,DTW,IAD,409,212,193.14
942,2023,1,Detroit MI,Houston TX,DTW,HOU,1092,55,199.1
943,2023,1,Detroit MI,Houston TX,DTW,IAH,1092,886,210.53
944,2023,1,Detroit MI,New York City NY ,DTW,EWR,540,620,200.11
945,2023,1,Detroit MI,New York City NY ,DTW,HPN,540,95,235.7
946,2023,1,Detroit MI,New York City NY ,DTW,ISP,540,2,200.87
947,2023,1,Detroit MI,New York City NY ,DTW,JFK,540,326,189.03
948,2023,1,Detroit MI,New York City NY ,DTW,LGA,540,1298,162.84
949,2023,1,Detroit MI,San Francisco CA ,DTW,OAK,2079,65,258.03
950,2023,1,Detroit MI,San Francisco CA ,DTW,SFO,2079,604,428.87
951,2023,1,Detroit MI,San Francisco CA ,DTW,SJC,2079,78,357.59
952,2023,1,Detroit MI,Miami FL ,DTW,FLL,1145,2082,254.1
953,2023,1,Detroit MI,Miami FL ,DTW,MIA,1145,1076,269.99
954,2023,1,Detroit MI,Los Angeles CA ,DTW,BUR,1979,24,338.68
955,2023,1,Detroit MI,Los Angeles CA ,DTW,LAX,1979,1216,329.26
956,2023,1,Detroit MI,Los Angeles CA ,DTW,LGB,1979,14,269.62
957,2023,1,Detroit MI,Los Angeles CA ,DTW,ONT,1979,70,370.76
958,2023,1,Detroit MI,Los Angeles CA ,DTW,SNA,1979,201,379.28
959,2023,1,Detroit MI,Tampa FL ,DTW,TPA,983,1883,211.88
960,2023,1,Des Moines IA,Phoenix AZ,DSM,AZA,1150,174,149.02
961,2023,1,Des Moines IA,Phoenix AZ,DSM,PHX,1150,379,263.49
962,2023,1,Des Moines IA,Washington DC ,DSM,BWI,910,32,275.02
963,2023,1,Des Moines IA,Washington DC ,DSM,DCA,910,147,271.54
964,2023,1,Des Moines IA,Washington DC ,DSM,IAD,910,15,313.91
965,2023,1,Des Moines IA,Miami FL ,DSM,FLL,1327,149,218.43
966,2023,1,Des Moines IA,Miami FL ,DSM,MIA,1327,78,327.92
967,2023,1,Des Moines IA,Los Angeles CA ,DSM,BUR,1447,16,319.04
968,2023,1,Des Moines IA,Los Angeles CA ,DSM,LAX,1447,78,327.38
969,2023,1,Des Moines IA,Los Angeles CA ,DSM,LGB,1447,6,255.66
970,2023,1,Des Moines IA,Los Angeles CA ,DSM,ONT,1447,24,321.63
971,2023,1,Des Moines IA,Los Angeles CA ,DSM,SNA,1447,93,185.68
972,2023,1,Des Moines IA,Tampa FL ,DSM,PIE,1127,130,155.71
973,2023,1,Des Moines IA,Tampa FL ,DSM,TPA,1127,77,304.39
974,2023,1,Houston TX,Pittsburgh PA,HOU,PIT,1131,64,216.35
975,2023,1,Houston TX,Pittsburgh PA,IAH,PIT,1131,428,261.77
976,2023,1,Houston TX,Tucson AZ,HOU,TUS,945,45,219.78
977,2023,1,Houston TX,Tucson AZ,IAH,TUS,945,147,258.57
978,2023,1,Houston TX,Phoenix AZ,HOU,AZA,1020,46,94.16
979,2023,1,Houston TX,Phoenix AZ,HOU,PHX,1020,495,235.88
980,2023,1,Houston TX,Phoenix AZ,IAH,PHX,1020,886,253.55
981,2023,1,Houston TX,Seattle WA,HOU,SEA,1894,58,246.57
982,2023,1,Houston TX,Seattle WA,IAH,SEA,1894,735,299.12
983,2023,1,Houston TX,Nashville TN,HOU,BNA,670,356,209.89
984,2023,1,Houston TX,Nashville TN,IAH,BNA,670,526,228.88
985,2023,1,Houston TX,Washington DC ,HOU,BWI,1246,473,215.74
986,2023,1,Houston TX,Washington DC ,HOU,DCA,1246,305,243.59
987,2023,1,Houston TX,Washington DC ,HOU,IAD,1246,11,251.08
988,2023,1,Houston TX,Washington DC ,IAH,BWI,1246,527,189.32
989,2023,1,Houston TX,Washington DC ,IAH,DCA,1246,639,318.15
990,2023,1,Houston TX,Washington DC ,IAH,IAD,1246,374,314.43
991,2023,1,Houston TX,St. Louis MO,HOU,STL,687,378,215.97
992,2023,1,Houston TX,St. Louis MO,IAH,STL,687,216,267.8
993,2023,1,Houston TX,Jacksonville FL,HOU,JAX,817,95,246.06
994,2023,1,Houston TX,Jacksonville FL,IAH,JAX,817,222,299.61
995,2023,1,Houston TX,Orlando FL,HOU,MCO,854,631,203.29
996,2023,1,Houston TX,Orlando FL,IAH,MCO,854,1496,206.76
997,2023,1,Houston TX,Minneapolis/St. Paul MN,HOU,MSP,1057,67,195.31
998,2023,1,Houston TX,Minneapolis/St. Paul MN,IAH,MSP,1057,675,250.79
999,2023,1,Houston TX,New York City NY ,HOU,EWR,1465,9,258.24
1000,2023,1,Houston TX,New York City NY ,HOU,HPN,1465,2,264.12
1001,2023,1,Houston TX,New York City NY ,HOU,ISP,1465,7,255.66
1002,2023,1,Houston TX,New York City NY ,HOU,JFK,1465,9,224.24
1003,2023,1,Houston TX,New York City NY ,HOU,LGA,1465,497,149.3
1004,2023,1,Houston TX,New York City NY ,IAH,EWR,1465,1503,232.18
1005,2023,1,Houston TX,New York City NY ,IAH,HPN,1465,11,247.09
1006,2023,1,Houston TX,New York City NY ,IAH,ISP,1465,3,234.85
1007,2023,1,Houston TX,New York City NY ,IAH,JFK,1465,342,156.17
1008,2023,1,Houston TX,New York City NY ,IAH,LGA,1465,1890,202.24
1009,2023,1,Houston TX,Las Vegas NV,HOU,LAS,1235,741,198.37
1010,2023,1,Houston TX,Las Vegas NV,IAH,LAS,1235,1585,225.95
1011,2023,1,Houston TX,Indianapolis IN,HOU,IND,861,137,236.66
1012,2023,1,Houston TX,Indianapolis IN,IAH,IND,861,296,277.99
1013,2023,1,Houston TX,San Francisco CA ,HOU,OAK,1649,228,235.98
1014,2023,1,Houston TX,San Francisco CA ,HOU,SFO,1649,35,237.41
1015,2023,1,Houston TX,San Francisco CA ,HOU,SJC,1649,125,283.26
1016,2023,1,Houston TX,San Francisco CA ,IAH,OAK,1649,76,191.68
1017,2023,1,Houston TX,San Francisco CA ,IAH,SFO,1649,1031,332.2
1018,2023,1,Houston TX,San Francisco CA ,IAH,SJC,1649,97,320.31
1019,2023,1,Houston TX,Miami FL ,HOU,FLL,966,251,213.62
1020,2023,1,Houston TX,Miami FL ,HOU,MIA,966,237,201.82
1021,2023,1,Houston TX,Miami FL ,IAH,FLL,966,875,220.35
1022,2023,1,Houston TX,Miami FL ,IAH,MIA,966,904,239.1
1023,2023,1,Houston TX,Los Angeles CA ,HOU,BUR,1390,36,250.05
1024,2023,1,Houston TX,Los Angeles CA ,HOU,LAX,1390,441,198.54
1025,2023,1,Houston TX,Los Angeles CA ,HOU,LGB,1390,186,193.57
1026,2023,1,Houston TX,Los Angeles CA ,HOU,ONT,1390,70,256.55
1027,2023,1,Houston TX,Los Angeles CA ,HOU,SNA,1390,101,242.96
1028,2023,1,Houston TX,Los Angeles CA ,IAH,BUR,1390,28,260.59
1029,2023,1,Houston TX,Los Angeles CA ,IAH,LAX,1390,2192,216.4
1030,2023,1,Houston TX,Los Angeles CA ,IAH,LGB,1390,10,206.49
1031,2023,1,Houston TX,Los Angeles CA ,IAH,ONT,1390,90,274.56
1032,2023,1,Houston TX,Los Angeles CA ,IAH,SNA,1390,424,296.66
1033,2023,1,Houston TX,Lubbock TX,HOU,LBB,475,96,181.95
1034,2023,1,Houston TX,Lubbock TX,IAH,LBB,475,130,206.65
1035,2023,1,Houston TX,Louisville KY,HOU,SDF,803,95,205.09
1036,2023,1,Houston TX,Louisville KY,IAH,SDF,803,159,265.32
1037,2023,1,Houston TX,Midland/Odessa TX,HOU,MAF,441,341,203.55
1038,2023,1,Houston TX,Midland/Odessa TX,IAH,MAF,441,345,284.29
1039,2023,1,Houston TX,Sacramento CA,HOU,SMF,1624,108,299.42
1040,2023,1,Houston TX,Sacramento CA,IAH,SMF,1624,224,298.76
1041,2023,1,Houston TX,Tampa FL ,HOU,TPA,787,342,194.87
1042,2023,1,Houston TX,Tampa FL ,IAH,TPA,787,539,210.57
1043,2023,1,Houston TX,Kansas City MO,HOU,MCI,666,272,218.61
1044,2023,1,Houston TX,Kansas City MO,IAH,MCI,666,294,265.89
1045,2023,1,Houston TX,San Antonio TX,HOU,SAT,192,126,195.24
1046,2023,1,Houston TX,San Antonio TX,IAH,SAT,192,131,219.31
1047,2023,1,Houston TX,Memphis TN,HOU,MEM,484,125,170.39
1048,2023,1,Houston TX,Memphis TN,IAH,MEM,484,279,209.98
1049,2023,1,Houston TX,Omaha NE,HOU,OMA,804,106,196.6
1050,2023,1,Houston TX,Omaha NE,IAH,OMA,804,152,249.78
1051,2023,1,Houston TX,Milwaukee WI,HOU,MKE,1004,62,200.78
1052,2023,1,Houston TX,Milwaukee WI,IAH,MKE,1004,204,262.75
1053,2023,1,Houston TX,New Orleans LA,HOU,MSY,305,479,175.11
1054,2023,1,Houston TX,New Orleans LA,IAH,MSY,305,671,188.3
1055,2023,1,Houston TX,San Diego CA,HOU,SAN,1313,212,269.29
1056,2023,1,Houston TX,San Diego CA,IAH,SAN,1313,600,298.36
1057,2023,1,Houston TX,Norfolk VA ,HOU,ORF,1209,51,226.17
1058,2023,1,Houston TX,Norfolk VA ,IAH,ORF,1209,167,253.68
1059,2023,1,Houston TX,Norfolk VA ,IAH,PHF,1209,2,339.73
1060,2023,1,Houston TX,Oklahoma City OK,HOU,OKC,419,252,177.86
1061,2023,1,Houston TX,Oklahoma City OK,IAH,OKC,419,274,221.02
1062,2023,1,Houston TX,Portland OR,HOU,PDX,1844,53,232.22
1063,2023,1,Houston TX,Portland OR,IAH,PDX,1844,368,296.25
1064,2023,1,Houston TX,Philadelphia PA,HOU,PHL,1335,65,231.78
1065,2023,1,Houston TX,Philadelphia PA,IAH,PHL,1335,759,256.28
1066,2023,1,Houston TX,Raleigh/Durham NC,HOU,RDU,1050,79,245.27
1067,2023,1,Houston TX,Raleigh/Durham NC,IAH,RDU,1050,432,262.66
1068,2023,1,Houston TX,Richmond VA,HOU,RIC,1166,52,198.62
1069,2023,1,Houston TX,Richmond VA,IAH,RIC,1166,173,255.25
1070,2023,1,Houston TX,Reno NV,HOU,RNO,1546,59,253.07
1071,2023,1,Houston TX,Reno NV,IAH,RNO,1546,144,312.13
1072,2023,1,Houston TX,Salt Lake City UT,HOU,SLC,1214,175,278.11
1073,2023,1,Houston TX,Salt Lake City UT,IAH,SLC,1214,673,325.88
1074,2023,1,Houston TX,Tulsa OK,HOU,TUL,453,192,181.26
1075,2023,1,Houston TX,Tulsa OK,IAH,TUL,453,274,220.33
1076,2023,1,Orlando FL,Phoenix AZ,MCO,PHX,1849,1382,296.68
1077,2023,1,Orlando FL,Washington DC ,MCO,BWI,787,2262,177.02
1078,2023,1,Orlando FL,Washington DC ,MCO,DCA,787,2274,170.02
1079,2023,1,Orlando FL,Washington DC ,MCO,IAD,787,846,207.74
1080,2023,1,Orlando FL,San Francisco CA ,MCO,OAK,2446,84,272.15
1081,2023,1,Orlando FL,San Francisco CA ,MCO,SFO,2446,1038,339.69
1082,2023,1,Orlando FL,San Francisco CA ,MCO,SJC,2446,149,338.15
1083,2023,1,Eagle CO,New York City NY ,EGE,EWR,1746,198,540.1
1084,2023,1,Eagle CO,New York City NY ,EGE,HPN,1746,3,539.87
1085,2023,1,Eagle CO,New York City NY ,EGE,JFK,1746,152,552.31
1086,2023,1,Eagle CO,New York City NY ,EGE,LGA,1746,37,655.3
1087,2023,1,Eagle CO,Miami FL ,EGE,FLL,1810,42,565.98
1088,2023,1,Eagle CO,Miami FL ,EGE,MIA,1810,159,706.48
1089,2023,1,Valparaiso FL,Washington DC ,VPS,BWI,819,54,236.96
1090,2023,1,Valparaiso FL,Washington DC ,VPS,DCA,819,125,254.25
1091,2023,1,Valparaiso FL,Washington DC ,VPS,IAD,819,16,298.8
1092,2023,1,Eugene OR,Phoenix AZ,EUG,AZA,971,88,111.51
1093,2023,1,Eugene OR,Phoenix AZ,EUG,PHX,971,173,237.69
1094,2023,1,Eugene OR,San Francisco CA ,EUG,OAK,471,108,133.59
1095,2023,1,Eugene OR,San Francisco CA ,EUG,SFO,471,127,182.67
1096,2023,1,Eugene OR,San Francisco CA ,EUG,SJC,471,62,156.46
1097,2023,1,Eugene OR,Los Angeles CA ,EUG,BUR,776,181,118.76
1098,2023,1,Eugene OR,Los Angeles CA ,EUG,LAX,776,164,195.97
1099,2023,1,Eugene OR,Los Angeles CA ,EUG,LGB,776,19,157.7
